MONTH,COMMUNITYDISTRICT,REFUSETONSCOLLECTED,PAPERTONSCOLLECTED,MGPTONSCOLLECTED
1997 / 04,05,1317.1,245.7,111.3
1997 / 06,03,3598.2,179.4,177.7
1997 / 06,04,2234.8,265.6,197.0
1997 / 07,07,6003.6,36.6,528.3
1997 / 08,03,3524.4,,175.8
1997 / 10,01,666.9,,48.5
1997 / 11,01,615.5,11.8,63.9
1997 / 12,11,3375.0,34.1,75.1
1998 / 03,09,3025.5,,175.9
1998 / 03,05,1275.9,,106.0
1998 / 03,06,3481.9,22.4,342.3
1998 / 03,04,2319.4,,219.5
1998 / 04,12,5704.6,7.4,491.0
1998 / 04,09,2977.0,,245.4
1998 / 05,11,3188.4,17.5,94.7
1998 / 07,08,5638.5,290.5,655.1
1998 / 08,12,5737.5,17.1,526.2
1998 / 08,05,1252.0,9.9,114.5
1998 / 10,07,6341.0,,691.6
1998 / 10,08,6556.8,,771.4
1998 / 11,04,2251.5,,223.8
1998 / 12,01,742.0,,66.2
1999 / 01,06,3527.9,,433.6
1999 / 02,05,1152.3,,115.3
1999 / 04,03,3541.0,,213.1
1999 / 05,07,6235.3,,654.1
1999 / 05,04,2335.2,,264.0
1999 / 05,06,3493.4,19.9,393.6
1999 / 05,08,5982.3,25.8,717.8
1999 / 05,01,730.2,,90.0
1999 / 06,03,3838.3,,235.4
1999 / 08,11,2908.7,,122.0
1999 / 10,09,2955.3,26.5,275.4
1999 / 10,04,2073.2,,295.0
1999 / 11,12,5953.5,15.3,528.5
1999 / 11,11,2807.7,11.1,145.0
1999 / 12,06,3700.8,,524.5
1999 / 12,03,3759.8,,278.7
2000 / 01,11,2760.5,,156.5
2000 / 01,09,2775.1,,240.4
2000 / 03,04,2143.4,,309.5
2000 / 03,10,2815.9,,190.6
2000 / 04,06,3278.7,,423.2
2000 / 05,11,3069.0,,159.2
2000 / 07,10,2979.5,,188.2
2000 / 07,11,2927.7,,168.6
2000 / 08,02,2388.6,,311.0
2000 / 09,12,5940.3,75.9,726.5
2000 / 09,06,3583.8,,451.9
2000 / 10,05,1380.8,,124.2
2000 / 10,01,903.3,,90.9
2000 / 12,07,6002.5,,727.7
2000 / 12,10,2790.7,,186.9
2000 / 12,06,3456.6,6.5,460.9
2000 / 12,12,5666.0,,661.4
2001 / 02,02,2163.7,,301.4
2001 / 02,07,5482.2,0.2,686.7
2001 / 02,10,2602.8,,155.9
2001 / 03,04,2170.2,0.4,316.7
2001 / 03,01,959.0,,121.7
2001 / 03,02,2403.7,,349.3
2001 / 03,11,2801.5,,188.0
2001 / 03,05,1396.0,,164.4
2001 / 04,06,3408.4,,426.6
2001 / 04,09,2948.3,,251.1
2001 / 06,07,6215.2,22.2,784.5
2001 / 06,08,6204.2,,833.7
2001 / 08,12,6219.5,,767.7
2001 / 08,05,1332.0,,147.4
2001 / 08,08,5604.5,,779.9
2001 / 08,04,2170.4,3.9,324.6
2001 / 09,08,5894.1,168.7,785.3
2001 / 11,08,6374.0,12.2,848.9
2001 / 12,12,6319.0,25.2,670.2
2001 / 12,08,6310.5,9.3,819.4
2002 / 01,09,3073.1,15.1,259.6
2002 / 01,06,3678.8,9.9,523.6
2002 / 01,04,2172.6,7.4,317.3
2002 / 02,02,2109.1,7.8,302.3
2002 / 02,11,2526.1,10.4,155.2
2002 / 03,05,1321.2,,157.2
2002 / 04,08,6319.2,5.4,777.1
2002 / 04,12,6284.0,22.8,588.2
2002 / 04,09,3105.0,6.4,245.1
2002 / 05,03,3668.2,32.9,303.4
2002 / 05,04,2163.8,5.7,335.4
2002 / 06,10,3146.0,17.2,179.1
2002 / 06,09,3121.4,12.1,255.9
2002 / 07,06,4002.5,,
2002 / 07,04,2502.9,,
2002 / 08,09,3345.1,,
2002 / 09,01,1108.1,,
2002 / 10,10,3278.2,,
2002 / 10,05,1672.4,,
2002 / 12,10,3323.2,5.6,
2002 / 12,03,3636.3,,
2003 / 01,07,6992.9,4.7,
2003 / 01,10,3172.1,,
2003 / 02,12,5908.7,,
2003 / 02,06,3795.9,,
2003 / 04,09,3313.4,,
2003 / 05,10,3238.8,8.6,
2003 / 06,12,6910.1,,
2003 / 06,10,3243.5,,
2003 / 07,01,1181.6,,
2003 / 08,01,1201.5,,
2003 / 08,04,2572.0,,
2003 / 09,08,7631.5,,
2003 / 10,10,3134.5,,
2003 / 10,07,6858.3,,
2003 / 11,01,1192.3,,
2003 / 12,04,2725.5,,
2003 / 12,08,7815.2,,
2004 / 01,08,7468.5,,
2004 / 02,07,6001.4,,
2004 / 04,03,3253.5,220.8,224.5
2004 / 04,04,2408.1,324.0,262.2
2004 / 06,04,2507.9,560.3,258.0
2004 / 07,08,6291.5,1589.7,645.9
2004 / 08,09,3112.2,227.1,167.4
2004 / 10,07,5968.1,1613.3,622.2
2004 / 10,02,2525.3,704.6,283.7
2004 / 11,12,6352.9,386.0,401.9
2005 / 01,05,1476.2,344.3,139.6
2005 / 02,10,2726.7,141.4,133.0
2005 / 02,05,1399.1,297.9,115.4
2005 / 03,07,6071.1,1531.2,642.5
2005 / 03,05,1608.7,320.6,126.8
2005 / 04,01,1162.6,412.8,153.1
2005 / 05,07,5879.0,1388.5,587.1
2005 / 05,03,3109.2,321.8,232.6
2005 / 06,05,1605.4,312.8,138.8
2005 / 07,12,6123.3,427.0,482.0
2005 / 08,03,3387.6,325.1,255.2
2005 / 08,10,3197.4,139.6,147.3
2005 / 09,10,3051.9,172.2,156.6
2005 / 10,04,2352.0,634.4,294.0
2005 / 10,02,2673.8,726.5,303.0
2005 / 10,05,1601.3,363.0,138.4
2005 / 10,11,2654.8,183.1,129.0
2005 / 10,10,3168.3,183.2,136.4
2005 / 11,09,3169.1,261.9,176.0
2005 / 12,10,3073.8,217.6,162.6
2006 / 01,02,2566.3,655.7,303.6
2006 / 01,05,1557.7,293.2,136.3
2006 / 02,08,5933.3,1367.2,612.6
2006 / 02,09,2799.4,229.1,173.0
2006 / 02,01,1127.0,329.1,128.0
2006 / 03,04,2205.0,531.9,347.4
2006 / 03,12,5910.1,411.1,459.9
2006 / 04,02,2397.3,537.1,275.9
2006 / 04,09,2869.1,256.0,195.1
2006 / 04,01,1062.7,405.4,159.8
2006 / 05,02,2731.6,571.9,271.9
2006 / 05,04,2383.3,504.2,289.9
2006 / 05,12,6259.3,451.4,395.0
2006 / 05,06,3803.5,796.7,421.7
2006 / 06,02,2591.8,610.9,303.7
2006 / 08,05,1505.2,246.1,130.5
2006 / 08,07,5743.5,1013.9,584.4
2006 / 08,06,3666.7,672.0,435.3
2006 / 10,06,3787.3,695.0,384.5
2006 / 10,02,2616.3,555.7,269.9
2006 / 11,06,3802.7,777.4,460.9
2006 / 11,03,3153.4,385.9,246.4
2007 / 01,10,2961.2,157.3,123.9
2007 / 01,05,1503.7,249.4,136.7
2007 / 02,02,2265.8,446.5,256.6
2007 / 02,01,1009.6,327.7,134.0
2007 / 04,04,2143.1,423.2,280.0
2007 / 05,11,2471.5,154.0,117.8
2007 / 06,09,3067.9,293.0,196.5
2007 / 07,01,1100.0,309.9,141.1
2007 / 07,03,3353.0,302.7,219.5
2007 / 07,10,3085.9,176.6,122.2
2007 / 08,04,2280.0,530.1,314.8
2007 / 10,12,6080.9,430.6,337.4
2007 / 10,09,3085.4,286.0,164.2
2007 / 10,04,2389.0,529.8,278.7
2007 / 11,02,2573.0,668.3,293.7
2007 / 12,03,3187.4,353.1,228.4
2007 / 12,08,6560.5,1867.7,691.6
2008 / 01,04,2258.0,548.4,326.6
2008 / 02,02,2314.0,517.2,290.2
2008 / 03,12,5485.2,412.4,364.0
2008 / 03,02,2365.6,590.3,296.2
2008 / 03,08,5979.9,1587.0,664.1
2008 / 03,09,2760.0,258.2,177.3
2008 / 03,07,5483.3,1338.3,613.5
2008 / 03,01,1104.5,406.1,164.7
2008 / 04,06,3291.2,908.9,411.8
2008 / 05,02,2482.7,570.8,290.2
2008 / 06,01,1071.4,395.7,159.8
2008 / 08,11,2261.0,187.9,132.4
2008 / 09,06,3298.1,779.6,385.4
2008 / 11,01,1029.7,378.2,162.3
2008 / 11,02,2248.3,559.7,297.5
2008 / 11,05,1335.2,331.7,160.8
2009 / 01,06,3127.1,934.9,530.5
2009 / 02,04,1814.8,397.9,292.8
2009 / 02,12,4701.0,352.5,356.4
2009 / 02,09,2359.6,233.5,173.6
2009 / 03,11,2139.2,156.0,111.2
2009 / 03,02,2163.9,460.9,274.7
2009 / 04,02,2210.8,497.3,302.4
2009 / 04,09,2602.4,254.7,190.0
2009 / 05,04,2141.0,481.0,340.1
2009 / 06,01,1149.9,409.2,180.6
2009 / 07,01,1109.4,408.1,199.0
2009 / 07,04,2163.8,485.1,358.2
2009 / 08,08,5181.2,1102.9,587.5
2009 / 08,09,2709.5,254.1,182.6
2009 / 10,10,2872.1,224.1,167.3
2009 / 10,09,2715.7,304.9,209.5
2009 / 11,11,2119.3,159.1,113.8
2009 / 11,06,2938.8,667.6,377.3
2009 / 12,06,3180.4,924.3,519.1
2009 / 12,01,1231.4,449.7,215.3
2010 / 01,11,2087.4,196.3,149.2
2010 / 02,05,1103.8,211.4,118.8
2010 / 03,02,2411.2,524.7,323.5
2010 / 04,03,2913.8,342.3,271.4
2010 / 05,02,2131.0,492.8,289.9
2010 / 05,03,2882.8,338.4,263.9
2010 / 06,08,5979.9,1242.6,642.5
2010 / 07,07,5124.5,1141.8,621.7
2010 / 07,11,2239.5,180.0,130.5
2010 / 07,05,1270.7,276.6,161.8
2010 / 07,08,5369.4,1163.3,628.1
2010 / 07,04,2170.0,480.8,362.9
2010 / 08,01,1182.0,339.9,168.5
2010 / 08,11,2241.9,157.8,116.1
2010 / 09,07,5362.6,1330.6,602.8
2010 / 09,01,1217.6,432.3,190.1
2010 / 10,07,5386.3,1385.6,632.1
2010 / 11,09,2752.6,231.1,163.5
2010 / 11,04,2266.6,438.9,276.1
2010 / 11,11,2176.2,165.4,112.7
2010 / 11,01,1236.2,377.2,178.1
2011 / 01,12,5604.3,421.9,397.5
2011 / 02,03,2959.8,334.7,279.1
2011 / 02,01,1154.6,395.8,217.7
2011 / 02,05,1241.6,258.9,161.7
2011 / 02,02,2234.8,445.4,297.9
2011 / 03,09,2723.5,240.8,183.0
2011 / 04,03,3061.9,328.5,249.8
2011 / 05,12,5278.8,393.2,353.6
2011 / 05,04,2183.3,418.0,289.1
2011 / 06,11,2268.9,189.9,134.5
2011 / 07,12,5060.2,362.9,356.0
2011 / 07,01,1114.6,357.2,188.1
2011 / 08,06,3088.6,462.9,311.4
2011 / 09,08,5904.3,1225.6,643.8
2011 / 10,03,3027.7,314.6,234.3
2011 / 10,08,5947.9,1060.8,652.0
2011 / 10,01,1235.9,375.7,191.1
2011 / 11,09,2644.8,228.5,162.9
2011 / 11,03,3055.5,302.1,227.2
2011 / 11,10,2925.8,194.7,136.6
2011 / 11,11,2209.6,194.4,133.2
2012 / 01,04,2174.2,376.0,307.1
2012 / 02,09,2346.7,221.5,171.9
2012 / 02,02,1990.6,379.4,275.5
2012 / 02,05,1211.0,203.0,148.9
2012 / 02,04,2016.0,376.6,297.5
2012 / 04,01,1145.3,290.3,180.2
2012 / 04,02,2070.9,373.8,263.5
2012 / 06,06,2966.3,500.0,351.0
2012 / 07,04,2249.6,354.3,291.9
2012 / 07,05,1271.2,215.8,142.8
2012 / 10,02,2155.7,470.7,264.9
2012 / 10,01,1221.8,357.2,180.5
2012 / 10,05,1333.9,267.4,136.8
2012 / 11,08,6270.0,1546.1,766.2
2012 / 11,12,5273.9,436.5,418.5
2012 / 12,12,5179.9,370.0,341.1
2012 / 12,10,2859.4,195.2,134.8
2012 / 12,06,2984.3,587.3,360.8
2012 / 12,05,1342.9,255.0,132.5
2013 / 01,09,2426.8,272.4,188.4
2013 / 02,09,2189.4,269.8,176.6
2013 / 04,06,2948.7,393.2,318.6
2013 / 04,05,1313.7,219.3,147.8
2013 / 06,07,5241.7,1052.4,621.6
2013 / 07,05,1334.1,205.5,145.3
2013 / 08,06,2913.7,478.0,356.0
2013 / 08,05,1277.7,181.9,131.1
2013 / 08,11,2279.2,164.8,122.8
2013 / 10,04,2408.5,414.4,321.4
2013 / 10,09,2559.7,239.9,184.6
2013 / 10,10,2847.5,217.7,171.8
2013 / 12,05,1325.2,268.7,160.5
2014 / 01,07,5211.4,1068.3,755.6
2014 / 01,12,4906.4,485.9,494.4
2014 / 02,07,4530.1,855.7,606.2
2014 / 02,03,2699.0,260.6,223.2
2014 / 03,08,5125.1,1005.0,646.8
2014 / 04,11,2165.4,207.9,164.1
2014 / 04,12,5025.2,434.8,422.6
2014 / 04,01,1319.5,329.1,184.8
2014 / 05,07,5503.1,1194.4,689.5
2014 / 06,12,5034.8,404.9,394.1
2014 / 07,07,5053.3,981.2,617.0
2014 / 07,06,2939.2,496.5,360.4
2014 / 07,05,1302.7,268.4,161.1
2014 / 08,12,4863.0,408.2,408.3
2014 / 08,02,1887.0,346.4,246.7
2014 / 08,08,4792.1,963.6,603.7
2014 / 08,01,1203.9,319.9,185.0
2014 / 08,05,1223.9,214.5,136.0
2014 / 09,11,2213.2,193.1,145.1
2014 / 09,02,2031.9,429.3,283.0
2014 / 09,08,5478.3,1132.3,645.0
2014 / 10,06,3017.7,594.6,424.4
2014 / 11,08,5393.6,1135.5,683.7
2014 / 12,08,5624.6,1332.5,765.8
2015 / 01,10,2616.6,244.6,213.2
2015 / 02,01,1185.0,320.8,207.2
2015 / 03,05,1276.1,261.9,156.1
2015 / 03,04,2295.0,389.2,316.3
2015 / 04,03,2934.8,343.1,300.7
2015 / 06,10,3026.2,246.1,210.7
2015 / 07,08,4865.1,1034.5,679.3
2015 / 07,04,2255.2,454.5,386.1
2015 / 07,09,2401.8,270.8,243.7
2015 / 09,04,2299.4,463.0,346.8
2015 / 09,08,5389.3,1235.1,700.5
2015 / 09,02,2007.0,481.0,301.7
2015 / 10,11,2248.6,205.5,178.8
2015 / 11,10,2688.2,213.6,182.1
2015 / 11,04,2225.6,424.0,318.0
2015 / 11,08,5268.8,1181.9,694.0
2015 / 11,05,1264.8,256.4,141.1
2015 / 12,08,5574.6,1516.0,881.0
2016 / 01,12,4454.7,404.5,458.8
2016 / 02,09,2175.1,243.8,231.3
2016 / 04,07,4954.4,1173.8,779.9
2016 / 05,02,1986.6,451.4,320.2
2016 / 06,07,5270.5,1157.4,784.2
2016 / 06,08,5483.8,1159.0,788.5
2016 / 08,12,5071.0,453.6,514.1
2016 / 09,10,2781.7,286.9,257.3
2016 / 09,07,5003.0,1235.0,749.8
2016 / 09,05,1337.2,284.6,169.6
2016 / 10,09,2392.9,278.1,254.9
2016 / 11,08,5486.5,1262.4,768.0
2016 / 12,06,2916.5,750.5,508.9
2017 / 04,01,1311.2,356.2,223.9
2017 / 05,08,5796.7,1169.6,797.6
2017 / 05,11,2477.6,227.1,199.0
2017 / 06,06,2936.0,556.2,439.1
2017 / 07,10,2799.8,230.3,227.2
2017 / 09,04,2362.8,493.3,402.4
2017 / 09,02,1940.3,434.7,296.5
2017 / 11,11,2275.4,246.1,204.3
2017 / 12,09,2226.0,330.6,289.5
2018 / 01,02,2053.2,489.7,372.2
2018 / 01,05,1330.1,261.3,194.1
2018 / 02,10,2463.6,233.2,230.4
2018 / 02,01,1253.6,340.3,215.2
2018 / 04,12,4548.4,404.7,439.9
2018 / 04,11,2144.4,201.1,172.8
2018 / 05,01,1529.5,415.4,237.2
2018 / 06,07,5043.0,1265.2,812.7
2018 / 06,09,2335.1,313.8,286.5
2018 / 06,08,5367.5,1256.0,820.0
2018 / 06,06,2986.6,596.9,427.8
2018 / 07,08,4785.4,1012.2,668.1
2018 / 07,10,2878.2,256.6,249.3
2018 / 07,02,1842.6,416.8,290.2
2018 / 09,05,1302.0,288.8,163.8
2018 / 09,06,2871.6,598.9,394.8
2018 / 10,06,3124.5,580.1,392.3
2018 / 11,03,3005.8,340.4,324.7
2018 / 12,08,5260.7,1392.4,832.1
2018 / 12,11,2293.9,231.7,181.9
2018 / 12,01,1358.8,454.7,249.1
2019 / 02,04,2112.4,451.4,368.2
2019 / 02,07,4305.5,987.7,712.2
2019 / 02,01,1253.2,357.8,229.9
2019 / 02,06,2594.9,506.6,392.8
2019 / 03,09,2093.6,271.0,265.3
2019 / 03,12,4527.2,417.0,483.2
2019 / 03,05,1229.1,263.7,170.5
2019 / 04,09,2230.2,238.3,243.3
2019 / 05,04,2516.0,577.6,446.9
2019 / 06,03,2878.1,314.7,289.0
2019 / 06,07,4632.8,1157.4,777.9
2019 / 07,05,1295.5,293.7,186.8
2019 / 08,07,4524.5,1093.8,758.5
2019 / 09,06,2763.2,561.5,378.2
2019 / 09,01,1356.6,428.5,240.5
2019 / 10,12,4463.0,447.4,495.1
2019 / 11,09,2186.3,285.0,270.8
2019 / 11,10,2596.4,249.8,235.8
2019 / 12,09,2234.0,286.0,267.1
2019 / 12,11,2371.5,211.1,173.3
2019 / 12,08,5218.6,1335.7,844.1
2020 / 03,07,4382.9,1067.6,804.7
2020 / 03,10,2487.5,269.5,273.6
2020 / 04,07,3494.5,819.9,775.9
2020 / 05,07,3921.4,850.0,752.6
2020 / 05,01,1089.3,284.8,245.0
2020 / 06,04,2298.1,409.7,381.8
2020 / 06,02,1696.7,366.2,320.2
2020 / 06,05,1147.4,231.0,181.8
2020 / 07,05,1275.6,248.5,183.8
2020 / 08,07,4379.0,890.3,729.1
2020 / 08,11,2407.5,221.2,218.3
2020 / 09,07,4562.1,1007.1,731.3
2020 / 09,12,5283.8,545.6,588.1
2020 / 11,04,2242.7,409.9,350.3
2021 / 01,07,4122.7,1046.4,816.0
2021 / 01,02,1659.6,397.0,296.3
2021 / 02,06,2328.0,484.4,395.4
2021 / 02,10,2335.0,241.5,231.5
2021 / 03,09,2230.2,244.4,262.4
2021 / 03,11,2288.5,240.2,220.0
2021 / 04,02,1826.6,438.8,310.4
2021 / 04,04,2226.8,526.0,425.2
2021 / 05,01,1294.2,393.6,247.8
2021 / 05,03,2666.7,367.0,313.0
2021 / 06,07,4783.4,1057.1,741.5
2021 / 06,01,1386.3,380.4,229.6
2021 / 06,10,2939.2,296.3,280.1
2021 / 07,02,1850.3,410.9,263.2
2021 / 09,10,2764.0,303.1,268.7
2021 / 09,06,2857.0,655.6,400.4
2021 / 10,02,2017.9,454.6,283.5
2021 / 11,07,4641.8,979.5,692.2
2021 / 11,11,2413.6,201.6,174.3
2021 / 12,09,2236.0,304.4,286.0
2021 / 12,02,1982.2,497.4,321.7
2021 / 12,01,1375.5,469.1,277.0
2021 / 12,06,2810.2,691.4,472.5
2022 / 02,12,4329.0,398.2,452.4
2022 / 03,02,1893.5,437.9,313.8
2022 / 03,07,4425.7,961.5,718.8
2022 / 04,09,2095.8,257.9,264.9
2022 / 04,02,1882.6,401.1,282.1
2022 / 04,03,2675.0,329.5,283.9
2022 / 07,06,2641.7,513.4,371.7
2022 / 07,10,2502.6,245.0,232.7
2022 / 07,05,1208.5,241.4,156.9
2022 / 09,03,2750.9,376.2,282.1
2022 / 10,01,1412.6,377.8,224.8
2022 / 11,06,2776.6,446.7,322.2
2023 / 01,01,1341.9,352.8,221.8
2023 / 01,05,1247.2,260.4,169.2
2023 / 02,09,1830.7,198.1,217.3
2023 / 03,06,2711.6,520.2,406.3
2023 / 03,02,1762.9,389.8,278.9
2023 / 04,09,1937.3,214.5,235.5
2023 / 04,02,1707.7,358.9,268.7
2023 / 04,04,2193.7,412.0,335.6
2023 / 05,04,2505.2,415.2,332.7
2023 / 07,01,1238.0,306.5,201.3
2023 / 07,10,2475.0,225.8,210.8
2023 / 08,01,1300.9,314.3,205.4
2023 / 09,02,1816.3,414.4,250.2
2023 / 09,01,1398.6,392.1,239.1
2023 / 11,12,4553.0,434.7,508.0
2023 / 11,03,2525.4,323.7,274.1
2023 / 12,06,2695.6,569.4,381.5
1990 / 10,01,374.0,,
1990 / 11,12,6389.6,,
1990 / 11,04,1986.8,,
1990 / 12,01,737.6,,
1990 / 12,09,3561.1,,
1991 / 01,01,771.3,,
1991 / 03,06,3796.5,,
1991 / 03,04,2024.1,,
1991 / 03,07,5799.9,,
1991 / 03,10,3031.1,,
1991 / 05,06,3930.8,,
1991 / 05,10,3205.3,,
1991 / 06,12,6268.8,,
1991 / 07,05,1290.7,,
1991 / 07,04,2018.2,,
1991 / 09,03,3757.3,,
1991 / 09,05,1346.5,,
1991 / 11,04,2158.6,,
1991 / 11,08,7013.7,,
1991 / 11,06,4136.5,,
1991 / 11,05,1381.3,,
1991 / 11,10,3130.7,,
1991 / 12,03,3994.6,,
1991 / 12,10,3302.7,,
1992 / 02,08,6314.0,,
1992 / 02,09,3293.2,,
1992 / 04,09,3500.2,,
1992 / 05,08,6758.5,,
1992 / 06,12,6955.7,,
1992 / 06,03,4118.8,,
1992 / 07,03,3947.0,,
1992 / 09,03,3746.1,,
1992 / 10,07,5792.5,,
1992 / 10,04,1760.5,,
1992 / 11,12,6128.7,,
1992 / 11,03,3570.0,,
1992 / 12,08,6373.7,,
1992 / 12,07,5946.2,,
1992 / 12,11,3323.7,,
1993 / 01,08,6044.6,,
1993 / 02,11,2672.0,,
1993 / 02,02,2539.3,,
1993 / 03,08,5932.8,,
1993 / 03,06,3533.4,,
1993 / 03,01,725.0,,
1993 / 06,07,5926.2,1048.1,441.9
1993 / 06,11,3371.2,94.9,45.2
1993 / 08,02,2524.6,479.4,198.3
1993 / 09,01,601.5,26.2,15.9
1993 / 10,11,3123.5,120.0,65.3
1993 / 11,03,3697.0,237.7,144.8
1993 / 11,04,1845.8,265.3,108.5
1993 / 12,11,3389.8,112.0,61.6
1994 / 03,02,2765.8,622.7,263.8
1994 / 03,07,6098.8,1297.0,544.5
1994 / 04,08,6172.0,1625.4,571.1
1994 / 04,11,3214.8,119.6,65.6
1994 / 04,10,3201.0,79.2,71.9
1994 / 06,08,6306.6,1451.6,556.6
1994 / 06,07,5990.9,1161.7,501.4
1994 / 07,01,623.5,120.7,43.0
1994 / 08,01,662.8,95.6,33.6
1994 / 10,07,5838.8,1153.9,454.3
1994 / 10,08,6358.4,1548.9,555.1
1994 / 10,05,1316.7,269.1,97.8
1994 / 11,04,1876.8,250.3,108.1
1994 / 11,03,3898.7,225.3,132.4
1994 / 11,06,3650.4,736.8,271.1
1994 / 12,09,3295.2,245.8,144.7
1994 / 12,01,705.0,132.4,50.6
1995 / 01,02,2887.1,509.0,257.5
1995 / 01,08,6480.6,1194.3,586.0
1995 / 01,05,1289.6,225.7,100.4
1995 / 02,12,5569.1,218.6,203.5
1995 / 02,06,3178.8,660.9,293.0
1995 / 03,06,3431.9,863.4,347.0
1995 / 03,05,1233.9,273.5,104.8
1995 / 05,02,2895.0,502.5,248.6
1995 / 05,05,1315.3,232.6,95.4
1995 / 06,10,3378.5,67.0,92.1
1995 / 07,05,1168.1,164.8,98.3
1995 / 08,03,3644.6,214.1,178.3
1995 / 09,09,3130.4,220.2,144.9
1995 / 09,12,6041.3,233.9,266.8
1995 / 09,03,3556.3,239.4,178.4
1995 / 10,09,3179.4,186.0,124.9
1995 / 12,07,5834.3,1120.4,525.7
1996 / 01,04,2368.5,255.8,171.6
1996 / 01,11,3389.9,67.1,42.4
1996 / 01,10,3232.9,45.3,43.5
1996 / 02,08,5921.5,1098.0,547.1
1996 / 03,12,5890.1,259.8,246.5
1996 / 04,04,2344.9,312.4,158.3
1996 / 04,06,3567.5,745.9,287.7
1996 / 04,07,6234.9,1168.6,499.3
1996 / 04,09,3279.3,219.1,121.8
1996 / 05,11,3236.2,104.4,60.7
1996 / 05,05,1341.7,292.6,103.6
1996 / 06,12,6044.8,255.7,244.8
1996 / 06,10,3165.3,73.5,65.9
1996 / 07,05,1273.7,205.2,87.8
1996 / 07,06,3523.4,657.8,277.8
1996 / 07,10,3410.8,58.5,63.5
1996 / 08,09,3282.9,234.4,128.2
1996 / 09,11,3096.6,75.3,39.7
1996 / 09,12,6165.9,204.6,176.8
1996 / 10,01,673.6,113.8,37.2
1996 / 11,04,2279.7,349.2,163.2
1996 / 11,01,669.8,145.0,50.1
1996 / 11,10,3030.0,73.5,68.3
1996 / 12,07,6486.4,1277.9,525.1
1997 / 01,05,1298.0,268.2,119.4
1997 / 01,08,6531.4,1548.3,653.4
1997 / 01,02,2787.2,558.2,283.9
1997 / 02,11,2753.6,76.4,46.9
1997 / 02,03,3208.7,194.7,125.5
1997 / 02,05,1155.5,233.0,92.6
1997 / 05,10,3181.3,87.3,101.6
1997 / 05,12,6048.1,311.7,435.4
1997 / 05,08,6443.4,1661.1,636.3
1997 / 06,09,3012.6,181.1,166.1
1997 / 07,06,3465.6,16.5,368.2
1997 / 07,12,6139.8,25.1,455.8
1997 / 07,11,3300.8,13.2,68.2
1997 / 07,04,2325.8,2.2,215.7
1997 / 09,06,3627.6,,330.4
1997 / 10,10,3159.4,,99.5
1997 / 10,05,1364.9,,121.8
1997 / 11,11,3054.2,2.6,81.1
1997 / 11,07,6066.9,58.9,549.5
1997 / 12,08,6731.4,467.5,703.6
1997 / 12,10,3377.8,25.7,87.3
1998 / 01,07,6366.7,63.1,718.1
1998 / 02,12,5261.9,4.3,402.7
1998 / 02,06,3185.2,13.0,340.6
1998 / 03,11,3144.1,,84.7
1998 / 03,01,642.4,,53.4
1998 / 05,02,2494.1,43.9,287.0
1998 / 05,12,5838.3,81.8,473.1
1998 / 06,09,3203.0,242.4,209.8
1998 / 07,09,3064.9,32.8,237.2
1998 / 07,01,683.8,12.8,57.5
1998 / 08,03,3626.4,,182.2
1998 / 09,08,6264.7,7.5,660.5
1998 / 09,10,3112.3,,108.0
1998 / 09,05,1302.8,,108.9
1998 / 10,10,3059.1,,155.8
1998 / 10,12,5726.7,,578.8
1998 / 10,02,2480.9,,321.4
1998 / 10,01,728.9,,83.6
1998 / 11,03,3498.1,,189.5
1998 / 12,08,6454.5,239.0,784.8
1998 / 12,03,3752.6,,220.1
1998 / 12,05,1346.0,,117.1
1998 / 12,10,3174.0,34.3,125.6
1999 / 01,04,2315.1,,289.9
1999 / 02,03,3291.7,,202.3
1999 / 02,06,3149.2,,364.9
1999 / 02,01,650.2,,85.8
1999 / 02,09,2853.4,233.0,218.9
1999 / 03,07,6723.0,,687.7
1999 / 03,02,2443.5,,304.2
1999 / 04,04,2387.9,,280.7
1999 / 04,09,3089.9,5.1,246.8
1999 / 06,05,1356.4,,112.3
1999 / 07,06,3380.4,,452.4
1999 / 07,03,3706.1,6.4,299.5
1999 / 07,01,763.4,,89.0
1999 / 07,07,6134.5,,682.1
1999 / 08,01,766.8,,73.4
1999 / 08,10,3113.5,,170.7
1999 / 09,03,3733.4,,278.9
1999 / 09,04,2410.5,,297.7
1999 / 10,06,3595.6,,440.4
1999 / 10,11,2801.5,21.7,167.2
1999 / 11,09,3023.7,7.1,220.6
1999 / 12,12,5937.1,,708.9
2000 / 01,12,5437.0,,617.9
2000 / 02,11,2701.1,,140.2
2000 / 02,12,5394.4,,581.2
2000 / 02,06,3391.9,,405.9
2000 / 03,08,6128.0,,799.8
2000 / 05,02,2625.3,,319.2
2000 / 05,09,3202.1,,259.5
2000 / 06,02,2456.6,,337.6
2000 / 06,09,3087.1,,272.8
2000 / 07,07,5669.8,,685.4
2000 / 08,06,3596.3,,452.8
2000 / 08,05,1384.4,,127.7
2000 / 10,08,6488.8,,778.4
2000 / 10,04,2141.4,,263.8
2000 / 11,08,6430.4,9.6,831.2
2001 / 01,12,6239.1,,659.1
2001 / 02,08,5550.1,,740.2
2001 / 02,03,3226.4,,242.7
2001 / 04,12,5856.6,,593.9
2001 / 04,02,2374.0,,322.1
2001 / 04,07,5917.8,,732.5
2001 / 04,04,2105.4,,267.3
2001 / 05,02,2565.5,2.0,324.5
2001 / 05,08,6710.6,,834.1
