MONTH,COMMUNITYDISTRICT,REFUSETONSCOLLECTED,PAPERTONSCOLLECTED,MGPTONSCOLLECTED
2019 / 01,05,4479.5,679.7,773.2
2019 / 01,01,3847.5,675.7,689.9
2019 / 02,10,2861.1,311.8,388.6
2019 / 02,06,2328.2,352.4,309.1
2019 / 02,08,2878.2,398.1,336.8
2019 / 03,14,2649.0,237.2,237.7
2019 / 04,06,2863.1,393.2,361.2
2019 / 04,02,2959.7,397.9,384.4
2019 / 05,10,4259.9,378.7,516.4
2019 / 05,08,3980.8,471.0,415.3
2019 / 05,01,4249.1,586.1,622.6
2019 / 06,08,3716.9,458.3,409.5
2019 / 06,02,2893.2,417.6,367.8
2019 / 07,08,4006.6,463.7,423.9
2019 / 08,02,3050.4,424.6,401.9
2019 / 09,06,2730.0,397.6,339.2
2019 / 10,10,3637.7,353.4,461.1
2019 / 11,14,2679.6,223.0,240.5
2020 / 01,10,3409.9,386.4,506.1
2020 / 01,06,2749.6,459.8,414.8
2020 / 02,13,4030.4,346.9,719.6
2020 / 02,04,3553.1,284.3,384.5
2020 / 02,03,4172.5,315.1,435.8
2020 / 03,14,2763.7,248.9,266.3
2020 / 05,04,4287.1,356.5,536.6
2020 / 05,09,4571.6,436.0,679.9
2020 / 07,03,6005.3,487.1,712.3
2020 / 07,05,5568.4,648.2,1045.9
2020 / 07,14,3850.1,319.2,399.6
2020 / 08,13,6938.3,540.5,1016.6
2020 / 10,12,7619.4,583.4,1016.4
2020 / 11,02,3195.6,428.7,422.5
2021 / 01,09,3794.8,445.9,625.0
2021 / 02,14,2480.8,211.7,211.8
2021 / 02,09,3189.2,345.9,493.1
2021 / 03,14,3227.1,257.6,296.9
2021 / 05,01,4072.9,593.0,631.0
2021 / 06,11,3598.2,495.9,493.5
2021 / 06,10,4743.0,407.8,651.9
2021 / 06,08,4328.0,474.0,437.1
2021 / 06,01,4460.3,684.6,684.9
2021 / 07,14,3735.9,292.4,333.1
2021 / 08,08,4110.8,439.1,396.7
2021 / 09,11,3655.3,521.0,483.8
2021 / 09,08,4241.4,487.3,430.6
2021 / 09,03,5449.2,421.9,530.5
2021 / 12,09,4181.9,525.4,546.4
2022 / 02,13,4359.1,395.9,732.8
2022 / 02,12,5856.8,452.1,786.2
2022 / 02,06,2490.0,355.4,355.6
2022 / 03,09,3890.9,411.7,515.7
2022 / 04,08,3710.1,413.3,394.4
2022 / 05,03,4916.7,333.4,461.1
2022 / 05,10,4248.1,338.5,531.6
2022 / 05,09,4306.1,411.8,516.6
2022 / 05,06,2863.5,354.4,346.4
2022 / 07,11,3007.2,411.4,420.1
2022 / 07,09,4027.7,396.9,527.9
2022 / 08,13,5876.7,431.2,852.2
2022 / 08,02,3280.1,441.4,412.4
2022 / 09,10,3910.7,326.7,513.3
2022 / 09,13,5419.9,422.3,820.5
2022 / 10,09,3824.6,422.0,509.9
2022 / 10,14,2957.6,235.2,236.9
2022 / 11,01,4042.0,557.7,565.9
2022 / 11,10,3708.2,303.2,487.9
2022 / 12,12,6428.0,556.6,950.7
2022 / 12,04,4001.0,395.8,546.2
2023 / 01,09,3649.3,441.2,520.6
2023 / 01,03,4497.7,352.9,498.3
2023 / 02,07,5231.7,582.0,617.6
2023 / 02,10,2885.6,253.8,398.6
2023 / 03,10,3443.0,304.2,469.2
2023 / 04,03,4427.1,300.0,454.6
2023 / 04,08,3363.3,359.6,367.1
2023 / 04,14,2784.0,204.1,231.7
2023 / 04,02,2788.8,374.1,375.4
2023 / 05,13,5855.4,429.0,842.9
2023 / 05,14,3285.5,228.5,251.7
2023 / 06,09,3961.5,412.3,511.7
2023 / 06,05,4764.5,578.2,680.3
2023 / 07,09,4009.5,425.8,530.7
2023 / 07,01,4138.6,582.7,586.3
2023 / 08,14,3276.8,232.2,265.2
2023 / 09,02,3051.6,431.2,397.7
2023 / 09,06,2716.4,361.0,364.4
2023 / 10,06,2712.8,351.7,352.2
2023 / 10,04,4103.4,311.3,455.0
2023 / 11,11,3109.5,397.7,403.9
2023 / 11,01,4088.0,577.2,569.5
2023 / 12,14,3001.3,299.0,265.0
2023 / 12,02,2996.0,489.6,405.4
2022 / 12,7A,,,
1990 / 11,07,6561.5,,
1990 / 11,13,300.7,,
1991 / 03,10,4268.8,,
1991 / 04,02,2329.2,,
1991 / 04,09,2884.6,,
1991 / 05,04,4470.4,,
1991 / 05,08,3995.1,,
1991 / 05,03,5406.1,,
1991 / 05,10,5832.3,,
1991 / 06,11,3710.7,,
1991 / 06,01,5752.6,,
1991 / 07,02,3102.5,,
1991 / 08,11,3510.7,,
1991 / 09,01,5753.6,,
1991 / 10,13,6370.8,,
1991 / 10,07,6576.6,,
1991 / 11,11,4139.4,,
1991 / 11,05,6101.5,,
1991 / 11,10,5114.9,,
1991 / 12,10,4486.7,,
1992 / 02,03,4020.7,,
1992 / 02,11,2431.7,,
1992 / 03,07,5461.7,,
1992 / 05,13,7496.0,,
1992 / 05,10,5419.6,,
1992 / 05,14,2886.2,,
1992 / 06,13,7521.4,,
1992 / 06,02,3245.9,,
1992 / 07,12,8167.3,,
1992 / 07,06,2905.3,,
1992 / 08,13,6630.9,,
1992 / 08,01,5829.2,,
1992 / 08,05,5719.3,,
1992 / 09,09,4596.9,,
1992 / 09,01,5843.9,,
1992 / 11,12,7581.2,,
1992 / 11,11,4272.6,,
1992 / 12,04,4389.3,,
1992 / 12,11,3235.4,,
1993 / 01,07,5447.9,,
1993 / 01,12,6176.9,,
1993 / 01,08,2947.4,,
1993 / 02,09,3365.4,,
1993 / 02,13,4087.8,,
1993 / 02,14,2264.1,,
1993 / 03,13,5395.2,,
1993 / 03,04,4283.6,,
1993 / 05,12,8282.5,367.8,350.9
1993 / 05,04,4415.5,,
1993 / 05,14,2930.7,,
1993 / 06,11,3711.0,610.3,239.1
1993 / 06,06,3131.3,415.7,151.1
1993 / 06,10,5693.6,,
1993 / 06,08,3878.7,523.3,235.8
1993 / 07,13,7147.7,511.9,455.0
1993 / 07,07,6200.0,,436.0
1993 / 07,14,3153.0,,
1993 / 08,13,6987.9,528.9,421.9
1993 / 08,01,6038.9,,
1993 / 09,04,4217.9,98.5,69.3
1993 / 09,09,4062.2,132.3,67.0
1993 / 10,03,4094.9,374.8,266.6
1993 / 10,08,3383.3,511.3,241.2
1993 / 11,07,6852.1,863.6,459.2
1993 / 11,04,3944.5,251.0,192.1
1993 / 12,08,3206.3,512.5,229.5
1993 / 12,05,4352.2,695.7,407.9
1994 / 02,03,3150.0,211.8,174.3
1994 / 02,09,2677.5,235.6,160.7
1994 / 03,14,2560.2,235.9,147.0
1994 / 03,04,4042.7,336.2,240.7
1994 / 03,06,2886.0,562.0,227.6
1994 / 04,10,4583.1,390.3,264.9
1994 / 05,01,5473.8,470.6,317.5
1994 / 05,09,4215.5,412.2,276.3
1994 / 05,10,4667.1,404.9,273.1
1994 / 05,11,3830.7,582.9,254.1
1994 / 06,13,8168.0,669.6,477.3
1994 / 06,02,2996.2,313.2,173.9
1994 / 06,01,5748.1,578.2,324.6
1994 / 08,14,3032.5,217.1,130.4
1994 / 09,10,4370.2,385.3,267.5
1994 / 09,06,3009.6,383.8,175.6
1994 / 10,08,3578.3,474.2,220.3
1994 / 10,13,6757.6,581.6,396.7
1994 / 11,04,4159.9,253.4,183.1
1994 / 11,09,4280.0,397.5,258.0
1994 / 12,06,3125.0,459.4,229.2
1994 / 12,01,5485.9,514.8,327.5
1995 / 01,02,2668.7,253.6,182.7
1995 / 02,03,3500.5,250.3,214.8
1995 / 03,04,3962.6,270.0,215.1
1995 / 04,12,7241.1,334.9,387.6
1995 / 04,02,2539.1,227.2,169.0
1995 / 04,10,4010.3,310.0,252.2
1995 / 05,05,5332.7,563.6,403.1
1995 / 05,11,3945.4,566.8,258.9
1995 / 08,01,5316.0,343.4,330.4
1995 / 08,12,8234.2,362.9,513.1
1995 / 09,12,7561.4,398.2,465.9
1995 / 09,08,3643.8,395.8,222.7
1995 / 09,10,4178.7,355.1,291.4
1995 / 09,04,4036.6,224.1,227.4
1995 / 09,06,3000.0,289.3,179.2
1995 / 10,03,4420.8,240.2,244.5
1995 / 10,05,5006.1,552.8,387.6
1995 / 10,02,2696.7,209.2,170.4
1995 / 10,06,3070.5,304.2,187.5
1995 / 10,10,4190.4,360.7,294.2
1995 / 11,13,6973.4,587.2,433.2
1995 / 11,04,4163.4,264.2,213.4
1995 / 12,02,2524.3,247.3,181.2
1995 / 12,06,2850.8,438.3,213.8
1996 / 01,03,4175.4,223.3,233.1
1996 / 01,14,2501.8,138.6,100.3
1996 / 02,04,3629.1,265.5,218.4
1996 / 02,06,2544.3,365.3,179.5
1996 / 03,09,3777.2,369.2,307.6
1996 / 03,13,5529.0,581.3,427.8
1996 / 03,06,2861.8,359.3,178.1
1996 / 03,08,3435.0,418.1,224.3
1996 / 04,11,3629.7,552.5,248.8
1996 / 07,14,3428.5,190.0,132.1
1996 / 08,10,4741.4,351.5,297.6
1996 / 08,02,2826.5,262.5,188.1
1996 / 10,03,4973.3,332.1,252.9
1996 / 10,05,5438.7,651.7,410.1
1996 / 11,11,4139.6,581.2,243.3
1996 / 11,02,2681.1,278.3,180.4
1996 / 11,03,4556.4,354.4,264.3
1996 / 12,05,4941.6,732.5,401.1
1996 / 12,12,7345.4,453.2,446.4
1996 / 12,06,3096.5,492.6,206.3
1996 / 12,14,2879.8,213.5,122.3
1997 / 01,09,3710.2,390.9,316.8
1997 / 01,08,3235.1,426.9,236.0
1997 / 02,01,4557.2,403.5,293.0
1997 / 02,10,3129.1,306.6,255.4
1997 / 02,09,3266.9,337.2,271.5
1997 / 03,03,4226.9,288.0,249.1
1997 / 03,04,3899.8,248.3,207.7
1997 / 04,06,3150.4,417.2,187.6
1997 / 04,09,4173.9,389.2,323.3
1997 / 05,12,8463.3,429.6,475.1
1997 / 06,08,4091.2,425.8,221.0
1997 / 07,01,5660.3,463.2,333.8
1997 / 09,09,4256.1,439.8,302.2
1997 / 10,12,6973.5,563.2,542.3
1997 / 10,02,2634.7,395.9,245.1
1997 / 12,03,4650.5,442.5,392.4
1998 / 01,12,6349.3,520.2,564.6
1998 / 01,07,5590.8,1101.6,668.8
1998 / 02,05,3614.9,838.9,512.5
1998 / 02,12,5523.0,452.5,477.4
1998 / 02,14,2067.2,220.1,162.9
1998 / 04,14,2555.9,246.4,202.5
1998 / 04,04,3996.2,340.3,298.4
1998 / 05,07,6775.4,1136.0,710.1
1998 / 06,05,4794.1,970.3,673.8
1998 / 06,01,5147.4,766.4,585.2
1998 / 06,14,3038.9,283.3,226.4
1998 / 06,03,4936.1,412.1,423.9
1998 / 06,02,2778.6,402.9,302.1
1998 / 07,03,4675.7,418.7,491.5
1998 / 08,10,3782.3,447.9,444.7
1998 / 08,01,4713.5,660.6,559.5
1998 / 08,11,3176.6,651.5,317.9
1998 / 09,03,4521.2,383.6,418.7
1998 / 10,13,5714.5,848.2,678.9
1998 / 10,04,4029.9,414.4,375.8
1998 / 11,10,3676.2,495.5,387.0
1998 / 12,08,3698.2,592.8,293.1
1999 / 01,07,5338.9,1219.1,736.0
1999 / 03,05,4242.5,928.9,653.5
1999 / 03,09,3756.7,536.8,481.4
1999 / 03,07,5702.6,1121.8,691.2
1999 / 03,04,4001.8,331.7,307.3
1999 / 03,03,4321.6,379.3,388.1
1999 / 04,10,3807.7,480.9,468.4
1999 / 04,02,2491.2,373.8,317.7
1999 / 05,11,3673.3,724.6,351.6
1999 / 05,10,4109.3,495.0,478.8
1999 / 05,07,6358.3,1137.0,740.6
1999 / 06,01,5147.8,798.2,644.6
1999 / 06,10,4463.5,532.1,548.3
1999 / 07,11,3270.3,639.9,354.7
1999 / 07,09,4005.5,505.9,584.0
1999 / 08,11,3269.4,669.2,336.8
1999 / 08,07,6187.9,1106.6,715.7
1999 / 08,02,2544.8,355.9,303.1
1999 / 08,03,4605.8,395.7,451.7
1999 / 09,09,4109.4,543.1,548.6
1999 / 09,01,5015.2,830.0,600.1
1999 / 09,04,4156.6,398.8,398.8
1999 / 09,03,4735.4,473.0,490.2
1999 / 10,06,2947.6,802.4,385.7
1999 / 10,07,6126.6,1352.4,719.8
2000 / 01,08,2943.8,604.1,335.7
2000 / 02,12,5378.3,556.8,670.1
2000 / 02,08,2853.2,639.3,330.7
2000 / 03,06,2820.3,643.6,349.2
2000 / 04,14,2361.0,302.2,259.0
2000 / 04,13,5496.4,825.8,732.3
2000 / 05,10,4398.0,586.4,593.6
2000 / 06,11,3645.0,835.8,444.8
2000 / 06,07,6767.4,1273.2,809.1
2000 / 07,10,4075.9,572.0,626.6
2000 / 09,07,6257.6,1229.2,751.4
2000 / 09,01,4757.6,808.8,625.0
2000 / 10,12,6641.9,626.5,786.6
2000 / 11,13,4910.3,981.9,753.2
2000 / 11,03,4421.3,573.3,546.7
2000 / 12,05,3978.7,1064.7,714.6
2001 / 01,05,4307.4,1046.1,780.0
2001 / 01,09,3515.5,660.7,627.3
2001 / 02,12,5274.2,572.1,623.1
2001 / 02,09,3127.7,507.8,493.4
2001 / 02,14,1980.8,276.2,193.7
2001 / 03,11,2824.8,734.5,399.1
2001 / 03,03,4216.7,540.2,578.2
2001 / 03,10,3434.6,587.6,497.3
2001 / 04,05,4588.6,896.0,735.3
2001 / 04,13,6195.2,833.9,802.3
2001 / 05,13,7092.2,867.5,927.6
2001 / 05,05,5074.2,967.6,805.2
2001 / 06,06,3120.0,652.6,379.1
2001 / 07,12,8055.5,617.2,967.9
2001 / 07,13,6848.2,701.8,948.6
2001 / 08,08,3927.8,607.4,413.9
2001 / 10,02,2673.9,477.3,395.2
2001 / 11,14,2490.8,303.0,285.2
2001 / 11,09,3743.3,635.4,590.5
2001 / 11,02,2570.1,477.6,395.0
2001 / 12,03,4633.0,595.2,568.1
2001 / 12,01,4839.8,866.9,602.2
2001 / 12,12,7046.3,664.7,779.6
2001 / 12,02,2589.2,496.8,392.8
2002 / 01,12,6296.7,693.9,856.3
2002 / 01,05,4462.1,968.5,861.1
2002 / 01,09,3701.1,580.5,644.3
2002 / 02,01,4006.2,653.9,537.6
2002 / 02,04,3520.2,352.5,393.7
2002 / 04,13,6389.5,792.1,856.0
2002 / 05,02,2745.1,421.9,403.7
2002 / 06,06,3039.1,596.1,382.6
2002 / 06,02,2606.6,427.7,411.3
2002 / 07,08,4436.3,497.5,
2002 / 07,06,3451.4,518.6,
2002 / 07,02,3185.4,376.5,
2002 / 08,01,5433.0,606.6,
2002 / 08,11,3730.8,697.6,
2002 / 09,08,4430.3,496.8,
2002 / 09,05,5545.4,838.9,
2002 / 09,01,5527.9,651.9,
2002 / 10,14,3025.3,309.3,
2002 / 10,08,4426.3,543.4,
2002 / 10,06,3507.7,584.4,
2002 / 11,07,8316.9,1038.9,
2002 / 11,13,7523.4,707.6,
2003 / 01,09,4284.6,509.3,
2003 / 01,08,3789.8,530.8,
2003 / 01,03,5093.8,444.5,
2003 / 02,08,3165.7,387.0,
2003 / 02,04,3954.4,236.6,
2003 / 03,05,5362.7,800.4,
2003 / 03,02,2976.5,383.5,
2003 / 04,12,8227.2,502.3,
2003 / 05,12,9436.7,503.8,
2003 / 05,08,4711.6,561.8,
2003 / 05,02,3276.2,389.9,
2003 / 07,02,3338.9,366.7,
2003 / 07,07,8324.9,953.0,
2003 / 09,06,3492.5,540.6,
2003 / 09,02,3219.4,412.7,
2003 / 09,13,7281.6,767.2,
2003 / 10,05,5840.1,962.6,
2003 / 10,12,8290.2,554.9,
2003 / 11,01,5136.9,673.1,
2003 / 11,03,5397.2,422.7,
2003 / 11,05,5616.2,902.0,
2003 / 11,06,3592.7,576.7,
2003 / 12,09,4595.7,570.9,
2003 / 12,10,4262.8,555.6,
2004 / 01,01,4701.5,652.0,
2004 / 01,14,2359.2,236.6,
2004 / 02,08,3384.5,508.2,
2004 / 02,09,3748.2,484.3,
2004 / 03,13,6069.2,702.5,
2004 / 03,06,3281.4,507.9,
2004 / 03,08,4070.1,593.7,
2004 / 03,02,3080.9,378.5,
2004 / 03,05,5551.3,903.6,
2004 / 04,13,6774.6,957.4,658.8
2004 / 04,12,7933.4,711.3,629.3
2004 / 04,10,4283.7,613.0,441.7
2004 / 05,03,5383.9,461.9,414.6
2004 / 05,11,4162.4,773.0,374.3
2004 / 06,10,5234.1,610.1,509.9
2004 / 07,12,8943.8,674.2,727.7
2004 / 08,10,4781.9,577.6,481.9
2004 / 08,14,3381.6,308.0,215.3
2004 / 09,02,2951.5,534.1,307.7
2004 / 09,01,5046.9,859.7,507.3
2004 / 10,12,7145.4,650.9,571.1
2004 / 10,02,2759.2,473.9,297.7
2004 / 10,08,3975.3,640.2,317.8
2004 / 10,03,5219.2,494.8,429.2
2004 / 11,14,2853.4,292.4,184.0
2004 / 12,10,3921.7,648.2,426.1
2005 / 01,06,2763.8,547.9,284.4
2005 / 02,06,2572.5,575.5,281.8
2005 / 02,05,4161.9,882.6,531.0
2005 / 02,10,3060.1,523.8,361.0
2005 / 02,03,4334.4,458.3,370.8
2005 / 03,12,6620.4,662.0,578.3
2005 / 04,08,4023.2,644.7,391.8
2005 / 04,12,7452.6,691.6,692.9
2005 / 04,02,2835.4,469.7,308.2
2005 / 06,09,5037.2,603.1,453.4
2005 / 07,12,8262.1,628.0,702.2
2005 / 07,13,7433.3,799.7,761.1
2005 / 07,11,3625.4,711.2,385.3
2005 / 07,10,4661.9,540.3,492.1
2005 / 08,12,8301.0,625.6,686.5
2005 / 08,08,4301.0,633.4,346.3
2005 / 09,03,5321.9,488.9,441.2
2005 / 09,09,4459.0,548.0,400.4
2005 / 09,06,3125.1,592.1,315.9
2005 / 10,06,3191.5,611.8,313.2
2005 / 11,09,4526.1,542.7,375.6
2005 / 11,02,2822.4,410.5,274.2
2005 / 11,05,5304.7,945.1,562.0
2005 / 12,11,3162.1,857.5,354.9
2005 / 12,14,2828.0,351.2,223.6
2006 / 02,14,2260.8,217.3,158.9
2006 / 02,05,4035.8,727.0,496.2
2006 / 02,10,3031.5,411.9,329.5
2006 / 03,02,2667.3,416.9,265.5
2006 / 04,12,7020.7,595.1,584.9
2006 / 05,04,4638.7,417.9,299.1
2006 / 05,10,4795.4,540.2,452.1
2006 / 05,06,3300.5,573.4,295.1
2006 / 06,14,3382.2,316.9,227.4
2006 / 07,12,8383.6,619.4,673.1
2006 / 09,13,6513.7,861.1,624.8
2006 / 09,08,4132.4,626.0,310.6
2006 / 11,09,4310.2,589.5,359.2
2006 / 11,11,3389.1,796.2,358.6
2006 / 11,01,4822.5,793.3,467.5
2006 / 12,08,3511.8,627.1,284.8
2007 / 01,11,2881.2,745.8,381.4
2007 / 02,14,2079.7,214.9,162.5
2007 / 03,14,2719.7,313.1,206.6
2007 / 03,12,6264.1,629.2,553.1
2007 / 03,11,2786.3,740.3,354.7
2007 / 03,02,2743.8,444.8,251.8
2007 / 04,08,3447.4,569.8,301.0
2007 / 04,13,5499.4,717.7,574.5
2007 / 04,03,4793.9,420.9,339.6
2007 / 06,07,7059.1,1216.6,606.3
2007 / 06,05,5330.6,885.6,602.2
2007 / 07,10,4449.4,547.7,447.1
2007 / 08,01,4795.5,750.5,476.9
2007 / 08,11,3568.0,745.2,384.6
2007 / 08,08,4012.8,628.0,339.0
2007 / 09,03,4667.2,436.8,368.1
2007 / 09,10,3773.7,484.6,385.6
2007 / 10,13,5945.9,738.5,576.8
2007 / 10,08,3941.2,615.5,323.7
2007 / 10,01,4858.9,739.3,494.1
2007 / 11,10,3811.3,525.3,378.8
2007 / 11,14,2727.9,276.2,189.1
2007 / 11,09,4059.2,526.6,367.6
2007 / 11,03,4804.4,461.3,378.4
2007 / 12,13,5611.4,729.2,536.2
2007 / 12,04,4362.2,418.3,280.9
2008 / 01,09,3888.6,548.2,416.9
2008 / 01,06,2834.3,548.9,313.4
2008 / 01,04,4334.4,404.0,316.0
2008 / 01,01,4531.4,733.1,530.6
2008 / 02,11,2405.1,617.4,309.8
2008 / 03,09,3768.6,487.1,368.6
2008 / 03,05,4555.8,769.6,544.2
2008 / 03,06,2680.6,484.5,282.4
2008 / 04,04,4330.9,380.8,279.1
2008 / 05,09,4445.6,486.8,362.2
2008 / 05,07,7188.1,1106.1,560.6
2008 / 05,06,3020.4,524.9,292.1
2008 / 06,14,3134.9,274.2,210.3
2008 / 06,09,4349.2,526.1,396.8
2008 / 06,03,4877.0,420.0,379.3
2008 / 06,05,5157.1,793.1,586.4
2008 / 07,05,5332.4,807.5,616.3
2008 / 07,09,4628.8,512.7,425.2
2008 / 08,02,2661.9,386.7,256.1
2008 / 09,08,3675.1,568.2,320.3
2008 / 09,09,4171.1,507.7,391.1
2008 / 09,06,2944.8,519.8,268.2
2008 / 10,12,6429.4,534.9,562.5
2008 / 11,08,3647.5,507.6,286.8
2008 / 11,10,3495.8,430.4,340.9
2008 / 11,05,4863.1,745.3,509.4
2008 / 12,01,4536.9,738.6,510.6
2008 / 12,14,2752.9,303.6,204.3
2008 / 12,07,6554.3,1115.0,601.8
2009 / 01,08,2943.7,524.2,333.9
2009 / 01,12,5296.3,511.1,590.2
2009 / 01,14,2359.8,273.1,219.5
2009 / 02,12,4889.0,423.5,473.5
2009 / 02,07,5004.9,776.6,474.5
2009 / 05,01,4564.7,588.0,459.6
2009 / 05,05,5266.3,717.2,566.1
2009 / 05,08,3761.9,511.0,312.2
2009 / 05,03,5008.1,428.7,393.0
2009 / 05,06,2889.2,454.8,286.5
2009 / 06,07,7287.2,1021.9,611.8
2009 / 07,12,7847.2,545.8,697.6
2009 / 08,07,6857.3,926.8,572.1
2009 / 09,12,6916.1,515.6,575.3
2009 / 09,11,3304.3,603.4,353.7
2009 / 09,05,5115.2,736.4,542.7
2009 / 09,04,4479.2,342.9,288.6
2009 / 09,10,3818.0,441.7,385.4
2010 / 01,12,5339.1,483.3,570.5
2010 / 02,10,2449.2,310.2,283.5
2010 / 03,10,3823.7,475.4,404.2
2010 / 03,14,3293.7,278.9,210.5
2010 / 04,06,2794.7,426.7,287.4
2010 / 06,13,6485.5,649.3,654.3
2010 / 06,02,3019.0,390.0,296.4
2010 / 07,03,5079.7,429.7,401.0
2010 / 07,09,4366.0,443.3,392.7
2010 / 08,11,3104.4,555.6,329.6
2010 / 08,14,3214.8,240.5,189.8
2010 / 08,12,7035.1,501.2,564.8
2010 / 10,11,3279.0,580.8,314.0
2010 / 10,13,5385.0,597.0,531.3
2010 / 11,07,6779.7,875.5,495.0
2010 / 11,14,2872.0,223.5,161.8
2010 / 11,08,3898.2,487.7,297.9
2010 / 12,09,3031.4,396.9,306.6
2011 / 02,13,4200.0,565.0,541.2
2011 / 02,04,3982.5,362.2,292.3
2011 / 03,07,6294.3,890.7,509.2
2011 / 03,04,4313.0,363.4,285.1
2011 / 04,05,4967.1,747.9,554.8
2011 / 04,07,6319.9,871.0,512.2
2011 / 04,11,3125.8,528.4,323.4
2011 / 05,14,3289.0,243.9,176.9
2011 / 06,10,4464.4,467.0,396.5
2011 / 07,08,3693.2,471.9,316.6
2011 / 07,05,4978.2,664.6,532.2
2011 / 07,07,6540.6,847.2,530.5
2011 / 07,10,3973.4,412.2,371.9
2011 / 08,08,4118.7,517.6,329.9
2011 / 09,13,5881.9,593.9,563.5
2011 / 10,12,6528.3,470.7,532.7
2011 / 11,07,6825.0,858.3,495.7
2011 / 11,03,4933.2,362.2,326.4
2011 / 11,14,2971.1,217.4,161.7
2011 / 11,05,5297.5,709.1,491.6
2011 / 12,06,2831.2,542.9,299.1
2011 / 12,04,4315.4,439.7,306.3
2011 / 12,08,3584.5,598.9,330.7
2011 / 12,07,6190.8,1047.3,563.9
2011 / 12,10,3508.5,505.1,367.9
2012 / 01,04,4111.8,350.4,283.2
2012 / 01,11,2586.2,545.0,353.4
2012 / 01,06,2640.2,430.2,286.9
2012 / 02,08,2860.0,423.9,270.1
2012 / 02,12,5013.2,405.2,464.9
2012 / 02,10,2885.8,347.7,304.1
2012 / 02,06,2372.0,370.7,241.0
2012 / 03,06,2697.9,422.0,273.9
2012 / 05,13,6469.6,599.5,599.0
2012 / 05,06,3064.5,439.4,274.5
2012 / 06,08,3914.7,542.9,340.6
2012 / 06,03,5038.0,424.1,367.2
2012 / 06,10,4148.8,477.4,399.7
2012 / 06,06,2935.3,461.3,282.2
2012 / 09,10,3682.7,383.9,342.3
2012 / 09,14,2966.6,233.3,197.5
2012 / 10,05,4968.9,623.9,469.2
2012 / 10,07,6534.4,785.2,452.9
2012 / 11,09,4534.8,439.6,384.3
2012 / 12,14,3343.9,192.2,116.8
2013 / 03,08,3223.2,464.8,307.8
2013 / 03,01,3763.5,532.4,433.5
2013 / 03,11,2544.3,477.8,298.5
2013 / 03,06,2583.7,403.7,268.0
2013 / 04,08,3532.3,449.2,300.2
2013 / 04,01,4143.1,509.8,444.1
2013 / 08,04,4331.2,348.9,299.2
2013 / 08,10,4029.6,406.1,387.2
2013 / 09,12,6414.7,448.6,560.1
2013 / 09,11,3022.3,512.7,321.7
2013 / 10,12,6399.0,452.0,544.0
2013 / 10,08,3704.2,477.2,313.5
2013 / 11,11,3286.1,487.8,294.7
2013 / 11,02,2669.4,374.4,264.1
2013 / 11,14,2932.9,213.0,155.5
2013 / 12,01,4155.1,638.5,495.8
2014 / 01,06,2617.3,438.3,332.2
2014 / 01,02,2660.4,390.7,325.2
2014 / 03,04,3903.5,308.2,277.5
2014 / 04,05,5089.0,645.8,584.6
2014 / 05,11,3531.0,542.1,367.9
2014 / 05,04,4493.1,362.5,302.3
2014 / 05,01,4474.6,596.5,497.4
2014 / 06,05,4947.7,678.4,592.3
2014 / 06,10,4240.9,440.6,402.9
2014 / 06,13,5997.4,562.2,649.7
2014 / 06,04,4343.4,362.5,280.3
2014 / 07,10,4453.7,419.6,404.1
2014 / 07,02,3136.1,423.0,315.7
2014 / 07,01,4486.0,578.4,524.5
2014 / 09,02,2849.9,393.1,286.0
2014 / 09,01,4126.4,556.3,499.9
2014 / 10,14,3223.6,234.7,178.5
2014 / 10,01,4220.4,592.9,516.8
2014 / 11,07,6297.2,778.8,509.7
2014 / 11,02,2651.2,363.3,272.2
2014 / 11,11,3150.5,475.7,317.3
2014 / 11,13,5039.6,474.3,505.8
2014 / 11,06,2709.4,394.8,259.4
2014 / 12,08,3912.5,592.4,358.6
2014 / 12,14,3196.4,280.7,192.8
2014 / 12,11,3312.1,644.3,399.4
2015 / 01,04,3892.6,299.2,281.1
2015 / 01,11,2433.6,411.6,312.1
2015 / 02,13,3384.2,441.4,571.9
2015 / 02,01,3099.8,543.5,552.0
2015 / 03,09,3680.3,434.8,417.2
2015 / 03,10,3378.5,378.3,380.9
2015 / 04,05,4921.6,631.1,636.4
2015 / 04,11,3045.8,494.8,373.3
2015 / 05,11,3322.0,473.0,368.1
2015 / 05,10,4152.8,353.3,377.6
2015 / 05,06,2810.8,396.0,284.8
2015 / 06,08,4112.1,537.9,379.1
2015 / 06,02,3152.9,444.7,339.5
2015 / 07,04,4482.6,382.9,348.5
2015 / 07,07,7100.4,847.0,621.5
2015 / 08,10,3963.4,384.4,386.2
2015 / 08,03,4843.9,346.8,385.2
2015 / 08,06,2769.2,415.1,296.6
2015 / 10,05,4837.4,667.0,648.5
2015 / 11,13,5441.4,479.6,573.3
2015 / 11,01,3979.6,531.3,512.5
2015 / 11,04,4044.8,305.8,284.5
2015 / 12,02,3028.5,540.0,380.6
2016 / 01,12,5164.5,435.7,589.0
2016 / 01,07,5505.5,718.4,559.7
2016 / 01,05,4162.0,560.7,562.4
2016 / 01,11,2397.1,415.9,336.2
2016 / 03,05,4681.6,659.9,675.5
2016 / 04,12,6248.8,478.0,714.1
2016 / 04,14,3023.8,238.6,232.5
2016 / 05,08,3759.0,464.0,362.7
2016 / 05,12,7027.1,474.1,710.7
