MONTH,COMMUNITYDISTRICT,REFUSETONSCOLLECTED,PAPERTONSCOLLECTED,MGPTONSCOLLECTED
1999 / 11,04,4309.5,128.1,246.3
1999 / 12,09,4497.8,252.6,338.1
1999 / 12,08,2558.8,543.1,317.3
2000 / 01,11,2545.8,425.9,357.5
2000 / 02,10,1941.8,396.8,288.2
2000 / 02,06,1935.8,69.0,131.0
2000 / 03,10,2244.0,454.8,325.1
2000 / 03,09,4298.3,197.3,318.2
2000 / 03,01,1970.1,84.0,129.3
2000 / 04,10,2229.5,554.6,390.3
2000 / 04,09,4170.0,243.5,343.8
2000 / 04,12,3412.7,488.2,542.0
2000 / 06,12,4123.5,512.2,672.9
2000 / 06,11,3152.2,456.3,431.5
2000 / 06,03,1960.8,58.8,94.0
2000 / 07,09,4597.5,217.8,378.3
2000 / 09,05,3451.5,177.0,393.0
2000 / 10,05,3407.4,158.3,377.3
2000 / 10,12,3574.6,476.8,574.3
2000 / 12,03,1710.9,68.5,88.7
2000 / 12,04,4048.5,158.6,267.1
2001 / 01,02,1467.4,53.8,116.7
2001 / 01,09,4348.0,234.3,343.6
2001 / 02,12,2934.5,396.5,487.8
2001 / 03,02,1396.6,70.9,158.1
2001 / 05,08,2778.8,453.7,331.8
2001 / 05,11,3227.2,428.7,417.1
2001 / 06,11,3155.8,445.8,442.4
2001 / 07,11,3031.0,368.1,416.8
2001 / 07,05,3448.4,153.5,411.8
2001 / 07,03,1890.4,45.3,96.6
2001 / 09,10,2377.7,442.7,367.1
2001 / 10,08,2667.1,428.6,331.9
2001 / 11,03,1874.2,61.2,105.3
2001 / 12,01,1954.0,74.0,114.1
2001 / 12,09,4628.2,231.3,319.9
2001 / 12,06,2211.1,94.0,156.7
2002 / 01,04,4362.5,152.1,316.6
2002 / 02,10,1885.2,376.3,311.9
2002 / 02,11,2433.3,341.2,313.3
2002 / 02,12,3009.3,367.2,492.4
2002 / 02,06,1925.8,86.3,169.8
2002 / 03,09,4237.9,205.4,315.0
2002 / 03,12,3357.5,432.9,548.5
2002 / 04,08,2646.3,392.2,325.4
2002 / 05,09,4919.8,223.8,344.7
2002 / 06,12,4171.8,457.2,641.8
2002 / 06,10,2650.4,474.3,405.1
2002 / 06,11,3184.3,430.5,423.9
2002 / 08,12,4822.2,380.6,
2002 / 09,08,2927.7,357.4,
2002 / 09,01,1967.0,54.1,
2002 / 10,08,3043.2,404.0,
2002 / 10,02,1748.0,57.3,
2002 / 11,12,4744.1,373.1,
2002 / 11,11,3735.9,360.1,
2002 / 11,05,4069.1,152.8,
2002 / 12,09,5043.8,178.4,
2003 / 01,06,2370.6,102.4,
2003 / 03,05,3922.4,148.9,
2003 / 05,04,4776.0,130.8,
2003 / 05,08,3084.8,394.9,
2003 / 06,07,4549.2,224.2,
2003 / 07,07,4494.6,189.3,
2003 / 10,11,3550.1,384.4,
2003 / 12,05,4236.5,136.0,
2003 / 12,07,4654.5,219.4,
2004 / 01,11,2881.1,317.1,
2004 / 01,08,2705.2,370.9,
2004 / 02,06,2213.6,67.0,
2004 / 02,07,3949.6,194.4,
2004 / 03,01,2005.2,51.3,
2004 / 04,02,1558.3,66.3,93.4
2004 / 05,12,4433.7,433.9,498.9
2004 / 05,01,1896.8,78.0,89.0
2004 / 05,06,2340.1,90.8,140.5
2004 / 06,02,1758.1,59.8,88.7
2004 / 06,06,2543.4,97.5,145.0
2004 / 06,03,1889.0,69.2,86.9
2004 / 07,04,4745.6,154.3,236.2
2004 / 07,12,4743.6,475.3,557.5
2004 / 09,01,1876.0,73.4,88.1
2004 / 10,02,1579.8,59.1,85.8
2004 / 10,03,1648.4,54.5,71.6
2004 / 11,10,2818.8,466.3,240.7
2004 / 11,01,1884.3,72.4,83.3
2004 / 12,06,2402.4,130.3,159.0
2005 / 01,08,2446.1,385.2,269.2
2005 / 01,03,1714.4,54.3,55.0
2005 / 02,07,3486.4,244.9,322.0
2005 / 02,03,1566.9,59.0,65.6
2005 / 03,03,1808.6,64.8,70.9
2005 / 04,10,3010.5,460.8,281.9
2005 / 05,03,1666.5,54.1,66.2
2005 / 06,04,4717.2,171.4,218.7
2005 / 07,09,4893.1,205.3,274.8
2005 / 08,07,4185.7,273.0,377.1
2005 / 08,11,3436.4,400.7,325.9
2005 / 08,04,4834.2,157.4,229.6
2005 / 09,10,2768.2,439.8,266.1
2005 / 09,02,1627.5,62.5,94.4
2005 / 10,06,2402.6,86.9,113.8
2005 / 10,01,1968.4,70.9,82.1
2005 / 11,05,3733.0,165.2,300.0
2005 / 12,01,1911.7,80.8,80.0
2006 / 02,10,2062.3,352.0,211.3
2006 / 02,06,2046.2,75.3,109.7
2006 / 02,03,1580.9,51.1,50.8
2006 / 03,09,4420.5,204.8,222.0
2006 / 03,08,2447.2,427.6,282.9
2006 / 03,06,2271.4,101.4,155.8
2006 / 04,03,1673.5,60.6,65.3
2006 / 04,12,3778.1,417.1,429.0
2006 / 04,01,1773.6,63.9,84.3
2006 / 04,10,2743.9,412.8,256.0
2006 / 05,03,1889.8,68.5,70.0
2006 / 08,01,1959.7,67.4,86.3
2006 / 08,03,1852.8,60.5,71.0
2006 / 08,02,1730.8,62.5,88.5
2006 / 09,02,1645.1,65.2,78.6
2006 / 09,12,4211.9,476.9,452.6
2006 / 09,11,3222.0,426.2,287.2
2006 / 09,09,4705.8,221.0,224.1
2006 / 10,03,1803.3,56.2,51.5
2006 / 10,01,1899.0,76.0,85.7
2006 / 12,12,3704.4,479.4,411.0
2006 / 12,01,1851.0,76.6,78.8
2006 / 12,03,1752.4,72.2,58.1
2006 / 12,09,4497.4,237.7,208.2
2007 / 01,12,3646.8,448.2,460.4
2007 / 01,03,1853.7,66.0,62.9
2007 / 02,02,1434.7,54.5,67.0
2007 / 04,04,4306.2,166.7,171.7
2007 / 05,04,4604.4,164.4,176.9
2007 / 05,05,3731.4,175.9,253.5
2007 / 05,07,3944.0,264.9,294.3
2007 / 05,12,4484.9,440.1,453.0
2007 / 07,04,4626.0,186.7,196.9
2007 / 07,02,1768.9,68.7,72.7
2007 / 08,07,3984.8,268.5,298.1
2007 / 10,09,4634.5,199.1,209.2
2007 / 10,07,3982.7,259.0,286.2
2007 / 11,11,3013.5,400.0,273.3
2007 / 12,09,4658.7,220.8,199.0
2007 / 12,05,3794.4,202.8,229.7
2008 / 02,08,2471.6,350.1,228.2
2008 / 03,05,3637.6,195.1,238.3
2008 / 03,11,2937.0,364.9,265.8
2008 / 03,06,2370.8,96.4,112.8
2008 / 05,04,4662.2,177.1,178.8
2008 / 05,11,3291.2,366.9,283.4
2008 / 05,06,2388.0,109.4,134.5
2008 / 06,12,4202.6,416.6,449.1
2008 / 06,06,2320.5,106.3,124.0
2008 / 08,06,2259.2,95.9,113.1
2008 / 09,08,2590.3,371.4,253.7
2008 / 09,06,2357.2,100.0,114.5
2008 / 10,12,4025.0,397.9,407.3
2008 / 10,07,3979.6,239.2,285.3
2008 / 10,11,3175.4,346.4,268.8
2008 / 11,12,3758.7,363.5,368.0
2008 / 11,11,3090.7,326.4,237.7
2008 / 11,04,4451.7,158.6,180.2
2008 / 11,01,1899.4,66.6,65.9
2008 / 11,08,2591.9,327.7,231.6
2008 / 12,02,1895.7,70.3,77.1
2009 / 01,02,1671.4,92.5,108.0
2009 / 02,08,2187.5,295.5,236.5
2009 / 04,09,4364.0,216.9,239.7
2009 / 04,02,1632.8,75.4,92.7
2009 / 05,06,2336.1,95.5,121.9
2009 / 06,03,1998.2,72.5,75.9
2009 / 06,10,2957.5,394.7,284.0
2009 / 06,01,2118.6,103.1,92.4
2009 / 06,05,3990.3,187.2,270.0
2009 / 08,01,1974.2,79.4,79.8
2009 / 08,05,3677.2,171.9,259.4
2009 / 09,09,4559.7,199.7,246.3
2009 / 09,10,2722.0,347.8,269.3
2009 / 10,03,1779.8,77.3,79.0
2009 / 10,05,3650.9,179.6,244.9
2009 / 11,05,3577.1,164.4,211.6
2009 / 12,02,1816.8,86.8,99.6
2010 / 01,06,2256.5,94.1,117.5
2010 / 01,04,4364.6,185.1,209.3
2010 / 03,10,2960.3,396.2,285.9
2010 / 04,04,4348.0,177.3,192.8
2010 / 05,04,4208.7,172.4,189.0
2010 / 07,09,4534.8,208.3,258.8
2010 / 07,08,2580.8,327.0,255.7
2010 / 08,05,3705.0,184.0,240.6
2010 / 08,06,2292.3,108.8,129.2
2010 / 10,08,2621.1,329.1,229.4
2010 / 12,09,3482.0,181.6,201.7
2010 / 12,07,3006.1,214.4,211.1
2010 / 12,03,1413.8,72.9,72.5
2011 / 01,03,2216.0,83.9,82.5
2011 / 01,06,2524.5,105.9,120.3
2011 / 03,11,3219.2,336.9,248.7
2011 / 03,09,4629.3,214.2,237.7
2011 / 03,03,1969.4,111.0,99.8
2011 / 04,05,3710.3,182.9,239.7
2011 / 04,04,4543.1,176.4,186.5
2011 / 04,11,3097.2,319.2,243.4
2011 / 05,01,2090.3,92.3,80.7
2011 / 05,12,4349.6,357.6,366.6
2011 / 05,06,2292.6,109.4,129.1
2011 / 06,05,3948.0,179.8,223.7
2011 / 06,02,1770.4,74.9,89.7
2011 / 07,11,3092.8,301.0,251.6
2011 / 07,06,2186.1,88.4,113.2
2011 / 09,04,4588.1,169.4,167.9
2011 / 09,01,2052.6,91.3,76.0
2011 / 10,10,2727.5,341.1,257.9
2011 / 11,02,1716.3,52.3,64.5
2011 / 11,04,4670.2,173.8,173.8
2011 / 12,03,1985.8,93.2,77.5
2012 / 01,12,3670.0,354.8,400.5
2012 / 01,09,4309.2,180.7,229.9
2012 / 01,06,2208.9,103.6,126.4
2012 / 02,10,2297.1,289.8,235.7
2012 / 02,09,4093.9,165.4,203.2
2012 / 02,12,3442.0,316.3,344.6
2012 / 03,04,4532.8,182.4,171.8
2012 / 03,12,3852.7,349.2,370.7
2012 / 04,10,2518.6,289.8,246.5
2012 / 04,05,3404.2,156.8,205.8
2012 / 06,01,2001.4,89.7,87.0
2012 / 07,06,2254.3,99.7,126.6
2012 / 07,08,2488.8,304.1,248.6
2012 / 08,09,4315.5,191.7,237.8
2012 / 10,01,2001.2,74.7,77.4
2012 / 11,03,2123.4,90.0,95.6
2012 / 11,08,2894.2,347.4,270.7
2012 / 11,06,2329.6,106.8,135.3
2012 / 12,08,2527.8,332.4,225.7
2012 / 12,07,4026.3,249.5,240.2
2012 / 12,11,3072.6,345.5,236.7
2013 / 02,09,3582.9,155.9,198.5
2013 / 02,05,3264.1,148.3,191.7
2013 / 03,04,4512.3,189.2,177.4
2013 / 03,10,2318.3,311.4,252.1
2013 / 03,09,4051.7,182.5,218.0
2013 / 04,01,2026.1,95.0,95.0
2013 / 05,09,4539.4,198.4,231.3
2013 / 07,11,3223.7,300.9,258.6
2013 / 07,03,2008.2,109.8,114.0
2013 / 08,10,2564.3,337.6,295.5
2013 / 08,01,1957.2,86.8,87.7
2013 / 08,12,3991.1,379.9,427.4
2013 / 09,03,1785.7,87.4,84.8
2013 / 09,12,3638.9,352.2,386.8
2013 / 09,05,3326.4,174.8,214.8
2013 / 09,09,3945.5,181.5,220.2
2013 / 10,09,4042.0,171.4,226.5
2013 / 10,04,4218.8,177.6,191.3
2013 / 10,06,2160.3,109.9,146.4
2013 / 11,03,1789.0,89.2,84.4
2013 / 11,04,4168.4,176.0,189.4
2013 / 12,06,2206.2,106.4,123.0
2013 / 12,01,2052.3,115.5,111.2
2014 / 02,11,2356.3,233.4,214.4
2014 / 02,07,3269.0,201.2,245.0
2014 / 02,01,1717.8,75.0,79.8
2014 / 03,01,1966.9,92.5,95.4
2014 / 03,10,2273.8,302.9,272.8
2014 / 04,01,1920.6,98.3,105.3
2014 / 05,01,1992.4,87.8,91.9
2014 / 05,11,3299.2,304.2,276.4
2014 / 06,08,2383.1,324.8,281.5
2014 / 06,09,3863.4,196.6,254.5
2014 / 06,07,3627.1,251.1,307.1
2014 / 08,08,2308.4,312.3,264.0
2014 / 08,05,3431.9,187.3,253.0
2014 / 08,12,3902.1,367.4,441.3
2014 / 08,02,1511.4,83.5,105.5
2014 / 09,05,3518.8,186.3,252.8
2014 / 12,06,2305.2,154.0,167.2
2014 / 12,05,3665.3,244.8,283.7
2014 / 12,10,2602.2,420.1,327.7
2014 / 12,01,2035.7,123.9,118.8
2015 / 01,07,3330.6,238.2,309.7
2015 / 01,05,3171.8,162.3,232.3
2015 / 02,03,1515.8,102.5,123.4
2015 / 02,09,2986.2,157.6,217.2
2015 / 03,03,1835.9,120.1,128.4
2015 / 04,06,2034.5,118.8,150.4
2015 / 04,02,1459.6,86.7,121.4
2015 / 06,08,2499.2,362.2,331.0
2015 / 06,07,3828.5,282.2,346.0
2015 / 07,03,1886.8,119.5,138.9
2015 / 08,09,3775.0,193.1,272.6
2015 / 08,08,2235.6,304.8,292.9
2015 / 08,06,2114.7,103.5,138.0
2015 / 09,11,3051.9,286.3,280.8
2015 / 09,02,1495.2,81.5,119.2
2015 / 10,03,1761.2,99.3,123.5
2015 / 12,09,3962.3,257.6,318.5
2015 / 12,06,2240.8,170.5,196.3
2016 / 01,07,3408.2,208.4,310.2
2016 / 01,04,3682.3,172.5,220.0
2016 / 01,06,1962.9,83.2,118.1
2016 / 01,01,1700.2,80.6,92.5
2016 / 02,03,1737.7,132.5,170.0
2016 / 02,05,3267.7,218.4,338.4
2016 / 02,07,3353.9,275.5,403.2
2016 / 02,02,1346.9,92.6,124.0
2016 / 03,07,3666.3,263.0,391.7
2016 / 04,12,3634.8,350.8,484.1
2016 / 05,12,3948.9,349.7,467.0
2016 / 06,09,4212.5,222.1,340.9
2016 / 06,01,2022.0,107.4,129.2
2016 / 06,02,1605.9,104.3,150.2
2016 / 09,04,4010.3,211.3,284.1
2016 / 09,11,3149.7,270.4,319.4
2016 / 09,05,3423.4,188.9,309.5
2016 / 10,04,4035.3,208.5,299.9
2016 / 11,11,3073.1,270.4,299.1
2016 / 12,01,1937.4,125.1,127.8
2017 / 01,07,3711.0,292.5,417.8
2017 / 01,10,2338.3,350.5,342.1
2017 / 02,01,1666.6,88.4,117.0
2017 / 02,04,3681.8,175.1,268.9
2017 / 02,10,2088.9,276.7,287.6
2017 / 02,06,1877.1,108.9,172.3
2017 / 03,08,2284.7,328.0,327.9
2017 / 05,07,3968.4,260.8,411.3
2017 / 05,06,2357.0,148.0,222.4
2017 / 08,11,3084.4,297.8,322.7
2017 / 08,04,4221.9,223.6,336.5
2017 / 09,04,4041.4,211.9,324.3
2017 / 10,09,3801.9,191.3,300.1
2017 / 10,08,2389.0,321.7,338.4
2017 / 11,07,3756.9,270.7,418.0
2017 / 11,03,1997.7,119.1,167.3
2017 / 12,01,1818.6,116.4,133.0
2017 / 12,12,3285.2,414.7,502.8
2017 / 12,03,1850.6,132.4,140.4
2018 / 01,12,3405.8,397.6,537.1
2018 / 01,03,1964.5,144.3,200.5
2018 / 01,09,3733.9,221.6,316.9
2018 / 02,04,3579.3,206.3,292.3
2018 / 02,12,3063.7,332.8,447.7
2018 / 02,10,2058.2,298.6,308.2
2018 / 02,05,3117.9,178.2,273.9
2018 / 03,11,2772.9,293.4,311.0
2018 / 03,07,3606.5,273.3,398.6
2018 / 04,03,1853.1,121.3,163.0
2018 / 05,02,1571.3,99.1,155.1
2018 / 05,03,2036.5,137.7,185.2
2018 / 06,01,1939.7,118.4,141.4
2018 / 06,09,4094.6,232.6,358.5
2018 / 06,07,3772.8,287.5,435.2
2018 / 06,05,3586.9,212.6,332.4
2018 / 07,08,2436.9,332.5,370.9
2018 / 07,06,2283.0,135.0,192.1
2018 / 07,01,2024.4,127.5,155.9
2018 / 08,04,4262.4,229.3,342.9
2018 / 10,12,3781.4,368.6,545.0
2018 / 10,01,1928.3,121.5,151.9
2019 / 01,07,3665.2,313.0,493.5
2019 / 01,06,2133.2,189.7,244.7
2019 / 02,07,3288.1,238.9,383.9
2019 / 02,03,1707.4,106.2,147.8
2019 / 03,08,2181.2,300.2,334.1
2019 / 03,04,3947.0,238.2,339.0
2019 / 03,03,1874.5,122.7,162.1
2019 / 05,02,1538.6,115.2,183.0
2019 / 06,05,3348.2,205.5,316.6
2019 / 07,03,2107.2,140.4,235.3
2019 / 09,02,1442.0,94.4,133.8
2019 / 10,08,2182.7,315.8,348.3
2019 / 10,03,1807.4,106.9,180.4
2019 / 11,07,3460.4,246.6,413.1
2019 / 12,10,2406.8,366.7,457.4
2019 / 12,05,3355.7,244.5,341.3
2019 / 12,09,3636.9,267.3,365.8
2020 / 01,10,2348.2,339.8,427.6
2020 / 01,02,1484.8,125.2,183.9
2020 / 02,10,2084.6,256.1,370.2
2020 / 03,02,1480.0,94.9,142.8
2020 / 04,07,3550.1,281.2,499.9
2020 / 04,06,2197.1,153.9,239.8
2020 / 05,08,2477.3,341.8,420.7
2020 / 05,11,3495.3,315.2,472.7
2020 / 05,05,3886.9,278.9,402.6
2020 / 06,05,4088.9,350.4,468.3
2020 / 06,04,4684.4,433.8,535.5
2020 / 06,06,2728.9,243.8,292.8
2020 / 07,04,4772.9,369.4,457.8
2020 / 07,11,3683.3,314.9,514.5
2020 / 07,02,1810.6,168.9,218.6
2020 / 08,05,3915.2,304.2,441.9
2020 / 08,09,4411.1,300.9,497.7
2020 / 08,07,4052.6,389.3,600.6
2020 / 09,05,3768.6,307.9,441.2
2020 / 09,01,2354.1,184.0,190.4
2020 / 10,07,3923.0,393.4,623.1
2020 / 11,01,2244.8,166.2,157.7
2020 / 11,11,3441.7,265.8,385.6
2020 / 11,02,1614.8,99.9,126.3
2020 / 12,01,2275.7,177.0,181.3
2020 / 12,11,3268.6,359.4,452.1
2021 / 02,12,3141.5,315.4,476.1
2021 / 02,05,3109.6,229.4,309.4
2021 / 02,11,2536.8,259.8,313.9
2021 / 03,05,3715.8,270.8,409.7
2021 / 04,01,2236.8,168.5,166.3
2021 / 05,07,3661.0,348.6,523.1
2021 / 05,01,2152.2,147.8,150.8
2021 / 06,12,4864.9,434.9,678.8
2021 / 06,04,4422.1,342.5,420.5
2021 / 06,10,3086.0,330.8,433.3
2021 / 09,10,2722.5,351.0,431.4
2021 / 09,01,2412.1,148.5,153.0
2021 / 10,03,2217.7,126.3,155.4
2021 / 10,04,4138.6,307.1,376.5
2021 / 11,12,4218.7,346.8,541.6
2022 / 02,03,2012.8,114.7,142.0
2022 / 02,08,2057.4,281.0,341.8
2022 / 03,01,2247.4,120.8,140.3
2022 / 03,06,2348.1,165.8,220.1
2022 / 04,09,3703.1,234.0,355.4
2022 / 04,03,2016.2,121.3,143.7
2022 / 04,01,2067.0,124.2,132.6
2022 / 05,12,4173.7,316.8,547.2
2022 / 06,10,2901.0,315.4,372.6
2022 / 07,10,2779.7,298.4,355.1
2022 / 08,03,2125.0,145.4,192.4
2022 / 10,04,3783.7,242.7,327.7
2022 / 12,03,2063.4,134.9,136.8
2023 / 01,04,3882.3,275.5,351.3
2023 / 01,06,2282.3,147.2,195.1
2023 / 01,07,3508.3,290.1,455.6
2023 / 02,06,1928.8,115.7,165.9
2023 / 02,01,1812.1,100.3,120.4
2023 / 03,04,3841.6,231.2,309.7
2023 / 03,05,3225.1,204.0,306.2
2023 / 03,08,2213.9,282.4,338.4
2023 / 04,08,2076.6,260.5,319.6
2023 / 04,01,2012.9,104.6,127.2
2023 / 05,11,3194.8,258.9,326.1
2023 / 05,01,2327.9,127.4,144.6
2023 / 06,11,3253.6,267.8,332.2
2023 / 06,09,3770.0,224.4,376.1
2023 / 07,10,2772.3,282.9,349.3
2023 / 08,06,2331.2,161.9,211.8
2023 / 10,05,3384.5,198.1,323.1
2023 / 10,08,2416.1,297.9,355.3
2023 / 10,09,3800.1,212.3,350.6
2023 / 11,01,2317.5,110.4,123.1
2023 / 12,02,1560.3,121.8,146.9
1991 / 02,12,3545.5,,
1991 / 04,04,14.0,,
1991 / 04,07,402.6,,
1991 / 05,07,4334.1,,
1991 / 05,02,1550.5,,
1991 / 05,04,4047.9,,
1991 / 06,11,2954.8,,
1991 / 07,09,5650.4,,
1991 / 07,07,4363.2,,
1991 / 07,10,2471.4,,
1991 / 08,11,3166.6,,
1991 / 09,12,4350.8,,
1991 / 09,10,2167.8,,
1991 / 09,06,2059.3,,
1991 / 09,01,2485.1,,
1991 / 11,08,3263.8,,
1991 / 11,09,5346.2,,
1991 / 12,08,3201.0,,
1992 / 01,01,2462.2,,
1992 / 02,04,3773.1,,
1992 / 02,09,4904.2,,
1992 / 02,06,1958.1,,
1992 / 03,02,1485.1,,
1992 / 04,03,2110.2,,
1992 / 05,01,2492.8,,
1992 / 05,07,4249.7,,
1992 / 06,02,1622.5,,
1992 / 08,07,4372.7,,
1992 / 09,01,2498.5,,
1992 / 09,03,2105.1,,
1992 / 10,01,2430.4,,
1992 / 11,07,4230.6,,
1992 / 11,05,3683.2,,
1992 / 12,12,4059.0,,
1992 / 12,06,2043.4,,
1992 / 12,02,1517.8,,
1993 / 01,11,2645.3,,
1993 / 01,02,1414.9,,
1993 / 02,03,1671.9,,
1993 / 02,01,2037.3,,
1993 / 03,07,3984.0,,
1993 / 04,06,1974.5,,4.3
1993 / 04,03,2032.7,,4.4
1993 / 04,05,3488.4,12.1,13.5
1993 / 06,08,2728.6,258.1,130.3
1993 / 07,12,4443.4,300.8,363.4
1993 / 07,01,2407.4,2.2,37.2
1993 / 07,04,4005.4,108.8,124.9
1993 / 08,05,3532.9,28.2,47.1
1993 / 10,03,1911.5,,
1993 / 11,05,3718.9,64.7,96.0
1993 / 12,12,3816.1,388.8,375.9
1994 / 01,09,4697.0,,
1994 / 01,04,3914.7,82.0,95.3
1994 / 01,03,1871.3,24.0,41.0
1994 / 02,05,3031.7,38.4,78.1
1994 / 02,12,2912.4,198.9,284.9
1994 / 02,03,1706.7,18.1,32.7
1994 / 03,07,4008.7,,
1994 / 03,01,2495.1,42.1,44.0
1994 / 04,05,3516.8,86.3,111.5
1994 / 04,12,4200.0,341.6,333.1
1994 / 04,07,3732.4,,
1994 / 04,02,1404.7,37.7,44.0
1994 / 05,03,1779.1,36.4,47.6
1994 / 08,12,4996.7,322.3,388.1
1994 / 09,08,2665.6,320.7,150.3
1994 / 10,08,2693.4,300.2,142.8
1994 / 11,02,1556.8,22.7,35.6
1994 / 12,01,2528.1,48.7,51.6
1994 / 12,12,4211.2,402.3,353.0
1995 / 01,10,1981.1,324.7,212.4
1995 / 01,06,2070.7,42.1,59.3
1995 / 02,10,1775.0,262.7,173.6
1995 / 02,12,3683.6,245.8,286.9
1995 / 02,03,1750.5,28.7,39.3
1995 / 04,05,3454.5,79.3,111.6
1995 / 04,02,1414.8,27.9,40.2
1995 / 05,10,2605.5,317.2,205.6
1995 / 05,03,2031.1,35.4,43.2
1995 / 05,09,5407.3,178.4,206.8
1995 / 05,08,2895.7,294.0,137.5
1995 / 05,07,4014.8,189.4,176.7
1995 / 06,06,2150.7,55.3,78.7
1995 / 06,11,3324.3,345.5,263.8
1995 / 06,10,2448.7,317.7,233.2
1995 / 07,03,2022.6,28.5,46.1
1995 / 07,06,2108.8,36.1,61.4
1995 / 08,09,5224.4,170.2,248.2
1995 / 08,07,3922.9,166.1,212.2
1995 / 08,02,1566.3,29.1,55.1
1995 / 09,07,3855.8,185.1,206.2
1995 / 09,11,3018.9,316.7,240.1
1995 / 10,01,2170.6,33.7,44.2
1995 / 11,06,2119.1,49.1,54.2
1995 / 11,05,3762.4,90.9,126.0
1995 / 11,01,2249.2,39.3,49.6
1996 / 01,07,3956.2,145.0,166.3
1996 / 01,11,3103.8,220.0,156.2
1996 / 01,04,4347.4,62.8,63.2
1996 / 02,11,2689.1,277.0,225.7
1996 / 03,02,1571.7,34.5,53.9
1996 / 04,09,4785.4,170.1,237.7
1996 / 05,09,5005.3,191.0,267.6
1996 / 05,06,2118.1,60.6,107.4
1996 / 07,02,1581.0,30.7,67.5
1996 / 08,04,4177.3,114.4,217.8
1996 / 09,06,2010.7,41.0,75.7
1996 / 09,08,2573.8,287.4,164.3
1996 / 10,11,3225.6,405.5,326.1
1996 / 12,11,2941.5,375.6,260.9
1996 / 12,02,1621.9,36.5,72.4
1997 / 04,10,2605.4,381.6,274.0
1997 / 04,02,1572.2,31.0,80.0
1997 / 04,09,4641.5,162.7,242.3
1997 / 05,09,4863.0,183.7,264.4
1997 / 05,03,2050.7,48.5,81.7
1997 / 06,11,2913.5,337.8,314.0
1997 / 06,02,1511.2,33.7,78.4
1997 / 07,01,2134.6,33.2,65.9
1997 / 07,08,2526.9,309.8,234.6
1997 / 07,06,2057.9,58.6,115.2
1997 / 08,10,2561.8,377.5,320.0
1997 / 08,07,3422.2,194.5,454.3
1997 / 08,06,1991.8,44.9,93.1
1997 / 09,11,2867.9,397.4,350.5
1997 / 11,10,2263.3,442.9,279.9
1997 / 11,05,3341.7,90.2,186.0
1997 / 11,06,1908.5,57.5,90.1
1997 / 12,05,3721.6,116.0,220.7
1998 / 01,11,2652.5,426.6,339.6
1998 / 01,01,2049.2,52.1,84.8
1998 / 01,04,4014.7,142.1,233.5
1998 / 01,07,3427.7,253.0,490.4
1998 / 01,03,1954.0,40.2,56.6
1998 / 03,02,1401.5,37.6,88.3
1998 / 04,07,3456.7,227.7,416.2
1998 / 05,10,2837.0,484.0,340.7
1998 / 06,05,3598.7,110.0,268.2
1998 / 06,08,2578.8,350.4,238.4
1998 / 06,02,1463.0,40.5,98.5
1998 / 07,09,4813.8,192.8,355.4
1998 / 07,02,1384.3,59.6,152.7
1998 / 08,12,3937.9,419.4,619.0
1998 / 08,02,1341.4,37.8,112.8
1998 / 09,08,2511.5,376.2,280.6
1998 / 10,09,4507.3,203.1,316.0
1998 / 11,08,2363.0,376.4,245.4
1999 / 01,02,1273.7,63.7,131.8
1999 / 01,12,3369.5,457.1,559.9
1999 / 02,04,3537.9,111.5,236.4
1999 / 03,12,3609.1,461.5,538.9
1999 / 03,10,2241.5,407.8,290.3
1999 / 03,07,3573.9,213.9,419.2
1999 / 03,09,4415.4,182.0,273.7
1999 / 03,08,2485.7,368.3,261.6
1999 / 04,08,2364.1,427.4,281.1
1999 / 04,10,2423.1,476.1,339.1
1999 / 05,02,1276.7,49.5,114.6
1999 / 05,06,1927.0,70.2,128.1
1999 / 06,12,4275.4,497.8,664.2
1999 / 06,06,2092.7,67.1,132.0
1999 / 08,05,3482.2,114.6,299.5
1999 / 10,06,2012.7,83.6,161.2
1999 / 10,07,3531.4,264.5,494.9
1999 / 10,03,2008.7,63.3,110.7
1999 / 12,06,2105.4,95.5,161.7
2000 / 01,02,1291.8,39.6,100.1
2000 / 03,12,3483.6,495.1,582.2
2000 / 05,12,4257.1,495.1,626.1
2000 / 05,09,4792.2,235.4,375.4
2000 / 09,01,1902.6,75.1,129.9
2000 / 09,12,3817.6,488.2,602.0
2000 / 10,07,3676.5,266.2,504.9
2000 / 10,08,2540.8,422.9,303.2
2000 / 11,07,3664.3,291.4,530.4
2000 / 11,12,3422.5,531.8,555.1
2000 / 11,09,4314.4,229.0,336.3
2000 / 12,05,3267.5,181.5,350.9
2000 / 12,12,3238.2,500.0,515.2
2001 / 01,04,4375.6,171.0,301.3
2001 / 01,08,2578.7,426.6,325.8
2001 / 01,06,2152.6,85.1,162.3
2001 / 02,04,3703.0,132.7,257.7
2001 / 03,10,2134.2,497.9,367.2
2001 / 04,03,1884.4,60.7,95.1
2001 / 04,06,2062.3,84.7,170.6
2001 / 04,09,4333.0,204.3,342.3
2001 / 05,06,2295.6,118.0,220.3
2001 / 05,03,2014.8,76.7,120.7
2001 / 06,07,3856.1,267.5,551.8
2001 / 06,12,4229.9,502.6,700.0
2001 / 07,09,4568.9,186.1,360.1
2001 / 07,02,1433.4,54.7,129.6
2001 / 07,06,2193.2,74.9,172.0
2001 / 08,02,1485.2,67.0,169.0
2001 / 09,02,1378.6,55.8,130.3
